date,equity
2025-05-13,1069.4617633409966
2025-05-14,1141.381710319622
2025-05-15,1206.2600722012676
2025-05-16,1217.098735393177
2025-05-17,1279.2435619092275
2025-05-18,1256.1696465455348
2025-05-19,1224.418234930975
2025-05-20,1229.5439896401683
2025-05-21,1200.624598851295
2025-05-22,1085.8569611553246
2025-05-23,1221.5804331111556
2025-05-24,1219.6454757768934
2025-05-25,1209.9265314938084
2025-05-26,1204.2314355386134
2025-05-27,1158.7004433859092
2025-05-28,1149.890269494759
2025-05-29,1172.6982939580234
2025-05-30,1219.968848821897
2025-05-31,1220.3628965178066
2025-06-01,1217.0589408582061
2025-06-02,1184.4605109386034
2025-06-03,1190.819544115107
2025-06-04,1183.7491576557968
2025-06-05,1272.2774164001105
2025-06-06,1240.7643121962813
2025-06-07,1264.2495341352235
2025-06-08,1256.763369646012
2025-06-09,1338.0772413640464
2025-06-10,1400.9453488947217
2025-06-11,1381.9000589997677
2025-06-12,1323.921527793777
2025-06-13,1289.4827525757705
2025-06-14,1267.5542509962697
2025-06-15,1273.9329905748657
2025-06-16,1270.9647801912786
2025-06-17,1256.7511605305547
2025-06-18,1263.1998990377722
2025-06-19,1261.9387555496855
2025-06-20,1207.4773798136966
2025-06-21,1156.6074607360638
2025-06-22,1122.181359742675
2025-06-23,1214.3932041951207
2025-06-24,1226.8638272777127
2025-06-25,1213.1955481074117
2025-06-26,1211.6888269826998
2025-06-27,1215.3657474492563
2025-06-28,1218.1941208272183
2025-06-29,1248.5422613244539
2025-06-30,1241.652509806923
2025-07-01,1203.3093379861057
2025-07-02,1281.991683511613
2025-07-03,1291.3417124514951
2025-07-04,1252.1347398037753
2025-07-05,1256.2991788252518
2025-07-06,1281.9446873623795
2025-07-07,1264.9123216869946
2025-07-08,1230.5908293700118
2025-07-09,1157.0777829848203
2025-07-10,1069.931384039081
2025-07-11,1068.491622114384
2025-07-12,1075.5813168328511
2025-07-13,1061.1661282367659
2025-07-14,1042.2320336960727
2025-07-15,982.3225182130661
2025-07-16,872.6638880743435
2025-07-17,822.8204537549673
2025-07-18,788.6224092330692
2025-07-19,766.7219843878238
2025-07-20,688.9829316017931
2025-07-21,687.1365317153839
2025-07-22,693.8717185803631
2025-07-23,750.4212116332941
2025-07-24,713.3493070653342
2025-07-25,704.2301213486465
2025-07-26,697.5407072616201
2025-07-27,634.1694520641983
2025-07-28,675.7480102675162
2025-07-29,672.8935689757373
2025-07-30,665.9117176962346
2025-07-31,715.0515043939213
2025-08-01,753.4097584938376
2025-08-02,771.0154369439331
2025-08-03,751.7503219730626
2025-08-04,708.9109161977783
2025-08-05,689.5007951316858
2025-08-06,702.5550902488952
2025-08-07,744.3174707109147
2025-08-08,761.631595898287
2025-08-09,807.6253966478419
2025-08-10,805.9249693780074
2025-08-11,800.9855613766823
2025-08-12,866.9552007329941
2025-08-13,896.9261053407839
2025-08-14,859.2049943314881
2025-08-15,839.5971110869516
2025-08-16,837.0942180878927
2025-08-17,845.6298089474484
2025-08-18,816.4898683555059
2025-08-19,770.9547468264399
2025-08-20,723.930023760925
2025-08-21,743.97859434423
2025-08-22,634.4246962854654
2025-08-23,642.171695795676
2025-08-24,641.7164578523721
2025-08-25,693.7603718487055
2025-08-26,664.6529514230024
2025-08-27,677.0712301166292
2025-08-28,676.5868719424975
2025-08-29,695.4029778305431
2025-08-30,693.6112087779209
2025-08-31,691.5807288202305
2025-09-01,701.2493953322079
2025-09-02,699.8549986998286
2025-09-03,683.8546191655689
